image_id,text,x1,y1,x2,y2,candidate_type
X51006387813,- ************7501,23,1693,284,1728,REVIEW
X51006387813,- WONG TAI CHIN,26,1732,247,1763,REVIEW
X51006387813,- %B42,27,1768,116,1795,REVIEW
X51006387813,GST SUMMARY,28,1904,187,1936,REVIEW
X51006387813,AMOUNT(RM),310,1905,453,1938,REVIEW
X51006387813,TAX(RM),493,1905,593,1937,REVIEW
X51006387813,SR,29,1937,62,1965,REVIEW
X51006387813,(@ 6%),171,1938,254,1970,REVIEW
X51006387813,107.36,368,1938,456,1970,REVIEW
X51006387813,6.44,535,1942,593,1970,REVIEW
X51006387813,(GUEST SIGNATURE),198,2104,437,2136,REVIEW
X51006387813,THANK YOU,238,2308,371,2340,REVIEW
X51006387813,PLEASE COME AGAIN,196,2341,441,2374,REVIEW
X51006388064,BEMED (SP) SDN. BHD.,152,235,531,273,REVIEW
X51006388064,NO.49,176,279,513,312,REVIEW
X51006388064,SUBANG PERDANA,239,321,453,350,REVIEW
X51006388064,40150 SHAH ALAM,144,356,545,391,REVIEW
X51006388064,03-7845 8155,257,398,427,422,PHONE
X51006388064,GST REG : 001734164480,183,436,499,467,PHONE
X51006388064,CASH RECEIPT,221,484,467,516,REVIEW
X51006388064,CB# : 59581331715,59,534,333,561,PHONE
X51006388064,14/MAY/2017 02:56:39,368,524,638,559,REVIEW
X51006388064,CASHIER : MIMLE (),59,574,304,607,REVIEW
X51006388064,QTY,59,614,110,644,REVIEW
X51006388064,CODE&DESC,135,610,297,639,REVIEW
X51006388064,PRICE,420,609,490,637,REVIEW
X51006388064,TOTAL,523,606,596,636,REVIEW
X51006388064,PIL CHI-KIT TECK AUN (12'S),61,662,475,695,REVIEW
X51006388064,PANADOL ACTIFAST 20'S,61,755,427,788,REVIEW
X51006388064,ALPHA LIPID LIFE LINE,59,849,393,880,REVIEW
X51006388064,1,84,703,98,730,REVIEW
X51006388064,1,82,799,96,826,REVIEW
X51006388064,1,84,896,97,923,REVIEW
X51006388064,160160,120,704,220,731,REVIEW
X51006388064,458140,117,799,219,824,REVIEW
X51006388064,184810,120,894,219,922,REVIEW
X51006388064,-1.58,304,704,379,729,REVIEW
X51006388064,15.80,407,701,482,730,REVIEW
X51006388064,12.00,406,797,482,825,REVIEW
X51006388064,165.00,388,893,482,920,REVIEW
X51006388064,14.22,530,698,605,726,REVIEW
X51006388064,12.00,529,794,605,822,REVIEW
X51006388064,165.00,512,893,603,920,REVIEW
X51006388064,SR,521,659,557,680,REVIEW
X51006388064,ZRL,519,753,566,775,REVIEW
X51006388064,SR,520,849,557,872,REVIEW
X51006388064,3,78,945,101,971,REVIEW
X51006388064,TYPE:,140,945,215,976,REVIEW
X51006388064,3,255,943,273,970,REVIEW
X51006388064,SUBTOTAL:,60,994,190,1023,REVIEW
X51006388064,ROUNDING ADJ :,60,1034,260,1067,REVIEW
X51006388064,TOTAL INCLUSIVE GST:,61,1077,426,1112,REVIEW
X51006388064,VISA,59,1124,131,1151,REVIEW
X51006388064,191.22,494,990,589,1020,REVIEW
X51006388064,-0.02,515,1032,589,1059,REVIEW
X51006388064,191.20,465,1077,588,1111,REVIEW
X51006388064,191.20,494,1122,587,1149,REVIEW
X51006388064,GST SUMMARY:,58,1190,268,1224,REVIEW
X51006388064,AMOUNT,333,1188,443,1215,REVIEW
X51006388064,TAX,536,1184,586,1213,REVIEW
X51006388064,(MYR),350,1220,441,1254,REVIEW
X51006388064,(MYR),500,1221,588,1254,REVIEW
X51006388064,SR,59,1278,105,1304,REVIEW
X51006388064,ZRL,61,1388,121,1415,REVIEW
X51006388064,169.08,350,1274,443,1304,REVIEW
X51006388064,10.14,516,1275,591,1303,REVIEW
X51006388064,12.00,369,1386,445,1413,REVIEW
X51006388064,0.00,531,1386,590,1411,REVIEW
X51006388064,ONG GUAT CHYE,58,1488,315,1515,REVIEW
X51006388064,POINTS : 1,60,1534,247,1564,REVIEW
X51006388064,THANK YOU.,196,1587,380,1623,REVIEW
X51006388064,PLEASE COME AGAIN.,129,1627,454,1664,REVIEW
X51006392122,Z = 0%,74,22,163,51,REVIEW
X51006392122,4.00,344,12,402,36,REVIEW
X51006392122,0.00,542,6,603,30,REVIEW
X51006392122,THANK YOU AND DO VISIT US AGAIN,87,45,559,88,REVIEW
X51006392122,CASHIER [P.NISANTHI],42,135,341,171,REVIEW
X51006392122,MACHINE [003],448,124,645,158,REVIEW
X51006392122,[19/06/17] [11:37],46,178,314,215,DATE
X51006392122,FIVE STAR CASH & CARRY,117,458,588,491,REVIEW
X51006392122,(1365663-P),256,504,417,534,REVIEW
X51006392122,G.23 & G.22,113,542,571,572,REVIEW
X51006392122,NO.1 JALAN SS 9/1,58,584,630,617,REVIEW
X51006392122,TEL/FAX : 603-7877 9712,88,625,438,652,PHONE
X51006392122,(POS 3),499,621,601,654,REVIEW
X51006392122,(GST NO.: 000610435072),168,662,509,696,PHONE
X51006392122,TAX INVOICE,180,742,512,771,REVIEW
X51006392122,RECEIPT NO.[00550388],44,783,358,815,REVIEW
X51006392122,19/06/17 11:43,437,780,649,807,DATE
X51006392122,9555339300051,47,823,239,850,PHONE
X51006392122,X,315,829,329,848,REVIEW
X51006392122,1,423,823,435,848,REVIEW
X51006392122,45.00 S,543,820,648,847,REVIEW
X51006392122,[AKS]APPALAM 3KG,45,861,285,896,REVIEW
X51006392122,QUANTITY OUT : 1,44,944,282,974,REVIEW
X51006392122,NET TOTAL :,134,1021,435,1050,REVIEW
X51006392122,POSTED,437,405,670,458,REVIEW
X51006392122,45.00,496,1021,645,1050,REVIEW
X51006392122,CASH :,286,1062,434,1089,REVIEW
X51006392122,45.00,496,1059,645,1089,REVIEW
X51006392122,GST SUMMARY,45,1140,207,1174,REVIEW
X51006392122,AMOUNT(RM),254,1141,404,1172,REVIEW
X51006392122,TAX(RM),496,1141,601,1174,REVIEW
X51006392122,S = 6%,71,1181,163,1210,REVIEW
X51006392122,42.45,333,1181,408,1208,REVIEW
X51006392122,2.55,541,1182,604,1209,REVIEW
X51006392122,Z = 0%,71,1220,165,1248,REVIEW
X51006392122,0.00,346,1221,405,1248,REVIEW
X51006392122,0.00,543,1223,604,1248,REVIEW
X51006392122,THANK YOU AND DO VISIT US AGAIN,89,1262,560,1289,REVIEW
X51006392122,CASHIER [P.NISANTHI],43,1342,344,1376,REVIEW
X51006392122,MACHINE [003],452,1341,645,1376,REVIEW
X51006392122,[19/06/17] [11:43],47,1379,313,1415,DATE
X51006392273,BROADVIEW MARKETING SDN BHD(728384-M),50,225,612,255,REVIEW
X51006392273,NO. 9-G,144,259,528,290,REVIEW
X51006392273,TAMAN SUBANG PERDANA,113,292,563,326,REVIEW
X51006392273,40150 SHAH ALAM,121,327,554,360,REVIEW
X51006392273,03-78459183,248,361,424,390,PHONE
X51006392273,GST REG NO: 000203587584,144,397,525,429,PHONE
X51006392273,TAX INVOICE,267,454,444,482,REVIEW
X51006392273,BILL NO,47,488,125,512,REVIEW
X51006392273,:,162,495,172,511,REVIEW
X51006392273,BM-161113,199,493,339,518,REVIEW
X51006392273,DATE,47,527,105,552,REVIEW
X51006392273,:,162,535,173,555,REVIEW
X51006392273,03/06/2017 5:02:54 PM,201,530,490,555,DATE
X51006392273,CASHIER,47,565,136,590,REVIEW
X51006392273,:,164,572,172,592,REVIEW
X51006392273,MERLIN,199,567,273,591,REVIEW
X51006392273,DESCRIPTION,84,620,225,647,REVIEW
X51006392273,QTY,316,625,359,650,REVIEW
X51006392273,PRICE,410,621,472,648,REVIEW
X51006392273,AMOUNT,489,625,591,648,REVIEW
X51006392273,1,47,663,56,683,REVIEW
X51006392273,SR* HM BAG 0*0,85,661,268,686,REVIEW
X51006392273,1,345,667,357,688,REVIEW
X51006392273,18.00,409,667,473,691,REVIEW
X51006392273,18.00,520,666,587,690,REVIEW
X51006392273,24 X36 (2KG),138,686,271,714,REVIEW
X51006392273,TOTAL :,300,740,379,765,REVIEW
X51006392273,18.00,540,741,603,764,REVIEW
X51006392273,TOTAL ITEM DISCOUNT:,131,775,378,804,REVIEW
X51006392273,0.00,553,781,607,804,REVIEW
X51006392273,TOTAL SALES INCLUSIVE GST :,61,832,377,860,REVIEW
X51006392273,18.00,539,837,607,859,REVIEW
X51006392273,CASH RECEIVED :,191,890,378,918,REVIEW
X51006392273,18.00,539,892,607,916,REVIEW
X51006392273,GST SUMMARY,51,960,223,989,REVIEW
X51006392273,TAX CODE %,50,1000,209,1029,REVIEW
X51006392273,TAXABLE AMOUNT,275,1004,471,1030,REVIEW
X51006392273,GST,502,1005,552,1030,REVIEW
X51006392273,SR,69,1039,103,1063,REVIEW
X51006392273,6.00,182,1039,234,1064,REVIEW
X51006392273,16.98,371,1041,440,1066,REVIEW
X51006392273,1.02,498,1043,554,1065,REVIEW
X51006392273,GST :,48,1093,117,1120,REVIEW
X51006392273,1.02,196,1097,253,1121,REVIEW
X51006392273,* GST INCLUDE ITEM,50,1131,286,1158,REVIEW
X51006392273,POSTED,293,1092,649,1221,REVIEW
X51006392273,THANK YOU. PLEASE COME AGAIN.,177,1245,556,1280,REVIEW
X51006414533,BHPETROL PERMAS JAYA 2,2163,1855,3045,1944,REVIEW
X51006414533,LOT PTD 101051,2310,1955,2886,2030,REVIEW
X51006414533,JALAN PERMAS 10/10,2233,2051,2963,2139,REVIEW
X51006414533,8175 MASAI,2236,2151,2956,2239,REVIEW
X51006414533,PREPAY CHIT NUMBER,2191,2438,2915,2531,REVIEW
X51006414533,57381,2350,2536,2742,2622,REVIEW
X51006414533,THIS IS NOT A RECEIPT,2151,2733,2988,2812,REVIEW
X51006414533,A TAX INVOICE WILL BE ISSUED UPON THE,1834,2837,3300,2922,REVIEW
X51006414533,COMPLETION OF THE SALE TRANSACTION,1911,2933,3267,3019,REVIEW
X51006414533,10-04-2018 08:11:53,1757,3124,2511,3206,PHONE
X51006414533,CASHIER: 465,2701,3121,3193,3200,REVIEW
X51006414533,TRANSACTION NO: 1-494268,1753,3218,2710,3314,REVIEW
X51006414533,ITEM,1746,3422,1916,3510,REVIEW
X51006414533,U\PRICE,2410,3418,2697,3502,REVIEW
X51006414533,QNTY AMOUNT,2853,3415,3303,3511,REVIEW
X51006414533,PPF,1734,3610,1862,3694,REVIEW
X51006414533,P7,2337,3605,2419,3693,REVIEW
X51006414533,50,2935,3603,3024,3694,REVIEW
X51006414533,50.00,3085,3607,3300,3691,REVIEW
X51006414533,TOTAL AMOUNT,2296,3800,2780,3894,REVIEW
X51006414533,CASH,2284,3899,2464,3983,REVIEW
X51006414533,RM,2925,3894,3016,3988,REVIEW
X51006414533,THANK YOU FOR SHOPPING AT BHPETROMART,1813,4097,3292,4183,REVIEW
X51006414533,CUSTOMER SERVICE 1-300-22-2828,1965,4200,3175,4282,PHONE
X51006414533,1.000,2504,3611,2708,3693,REVIEW
X51006414533,50.00,3082,3894,3296,3979,REVIEW
X51006555125,TAX INVOICE,53,183,269,220,REVIEW
X51006555125,KHIAM AIK CHAN SDN BHD (88842-H),54,256,545,285,REVIEW
X51006555125,NO. 76,56,298,292,325,REVIEW
X51006555125,47500 SUBANG JAYA,56,331,413,358,REVIEW
X51006555125,GST REG.: 000555819008,59,361,321,392,PHONE
X51006555125,CASH SALES NO. :,57,407,223,433,REVIEW
X51006555125,CS-19204,258,407,364,433,REVIEW
X51006555125,DATE :,57,443,119,466,REVIEW
X51006555125,25/09/2017 01:48:57 PM,259,440,520,465,DATE
X51006555125,1. MAX 10-1M STAPLES,77,513,295,543,REVIEW
X51006555125,2 X 14.20,99,549,203,573,REVIEW
X51006555125,28.40,490,547,553,572,REVIEW
X51006555125,TATAL SALES INCLUSIVE GST @6%,57,587,372,614,REVIEW
X51006555125,28.40,491,589,554,613,REVIEW
X51006555125,CASH,267,661,327,684,REVIEW
X51006555125,50.00,497,661,555,690,REVIEW
X51006555125,CHANGE,269,692,359,713,REVIEW
X51006555125,21.60,495,693,555,717,REVIEW
X51006555125,GST SUMMARY,57,730,205,761,REVIEW
X51006555125,AMOUNT(RM),234,733,367,762,REVIEW
X51006555125,TAX(RM),430,731,523,761,REVIEW
X51006555125,SR @ 6%,56,762,155,789,REVIEW
X51006555125,26.79,304,762,365,789,REVIEW
X51006555125,1.61,473,763,522,789,REVIEW
X51006555125,GOODS SOLD ARE NOT RETURNABLE.,140,923,445,950,REVIEW
X51006555125,THANK YOU! PLEASE COME AGAIN!,135,951,449,976,REVIEW
X51006555806,GARDENIA BAKERIES (KL) SDN BHD (139386 X),35,74,591,97,REVIEW
X51006555806,LOT 3,174,95,445,120,REVIEW
X51006555806,40300 SHAH ALAM,161,118,458,143,REVIEW
X51006555806,TEL: 03- 55423228,121,144,306,164,PHONE
X51006555806,GST ID: 000381399040,192,166,431,189,PHONE
X51006555806,TAX INVOICE / ADJUSTMENT NOTE,136,209,486,243,REVIEW
X51006555806,CASH INV NO.:,247,267,400,302,REVIEW
X51006555806,7730F710,412,265,509,299,REVIEW
X51006555806,VE0514,28,303,112,327,REVIEW
X51006555806,DATE:,324,308,379,327,REVIEW
X51006555806,30/07/2017,393,306,513,326,DATE
X51006555806,MAKASSAR FRESH MARKET SDN BHD,26,336,372,369,REVIEW
X51006555806,GROUND FLOOR,28,377,312,398,REVIEW
X51006555806,JALAN SS 15/4B,25,401,202,422,REVIEW
X51006555806,47500 SUBANG JAYA,25,422,349,445,REVIEW
X51006555806,VE05: RIDZUAN(11900),26,445,265,467,REVIEW
X51006555806,DD: 30/07/2017,255,468,416,489,DATE
X51006555806,11:45,434,467,494,487,REVIEW
X51006555806,DESCRIPTION,22,497,160,518,REVIEW
X51006555806,U.P,177,498,216,516,REVIEW
X51006555806,ISS,225,497,260,516,REVIEW
X51006555806,EXC,271,496,310,517,REVIEW
X51006555806,D,329,497,345,514,REVIEW
X51006555806,SALE,356,497,405,515,REVIEW
X51006555806,AMT(RM),425,497,509,517,REVIEW
X51006555806,O.C. WHITE,23,534,143,553,REVIEW
X51006555806,2.13,165,535,218,553,REVIEW
X51006555806,10,236,535,265,553,REVIEW
X51006555806,1,295,536,307,552,REVIEW
X51006555806,0,327,535,344,551,REVIEW
X51006555806,9,388,536,406,553,REVIEW
X51006555806,19.17,451,533,510,552,REVIEW
X51006555806,WHOLEMEAL,25,557,130,578,REVIEW
X51006555806,2.78,165,557,220,577,REVIEW
X51006555806,5,245,557,261,577,REVIEW
X51006555806,0,294,555,309,578,REVIEW
X51006555806,0,330,557,347,577,REVIEW
X51006555806,5,389,555,403,577,REVIEW
X51006555806,13.90,451,555,510,574,REVIEW
X51006555806,O.C JUMBO,24,581,132,599,REVIEW
X51006555806,2.97,163,581,217,601,REVIEW
X51006555806,5,247,580,261,601,REVIEW
X51006555806,3,295,581,309,598,REVIEW
X51006555806,0,329,581,345,598,REVIEW
X51006555806,2,388,581,402,599,REVIEW
X51006555806,5.94,457,580,511,598,REVIEW
X51006555806,TOTAL 0% SUPPLIES:,190,608,407,652,REVIEW
X51006555806,39.01,448,608,511,645,REVIEW
X51006555806,CR-CHOCL I,25,662,132,680,REVIEW
X51006555806,0.72,163,662,214,682,REVIEW
X51006555806,0,247,662,262,683,REVIEW
X51006555806,8,295,664,311,681,REVIEW
X51006555806,0,330,663,344,680,REVIEW
X51006555806,-8,378,664,402,680,REVIEW
X51006555806,-5.76,448,662,511,682,REVIEW
X51006555806,TWIG-CHOC,23,683,135,708,REVIEW
X51006555806,1.33,161,684,216,706,REVIEW
X51006555806,0,245,686,266,705,REVIEW
X51006555806,9,296,686,311,705,REVIEW
X51006555806,0,330,685,345,704,REVIEW
X51006555806,-9,380,687,405,704,REVIEW
X51006555806,-11.97,438,685,511,705,REVIEW
X51006555806,TOTAL 6% SUPPLIES (EXCL. GST):,47,716,399,757,REVIEW
X51006555806,-17.73,436,717,509,753,REVIEW
X51006555806,GST:,355,762,400,799,REVIEW
X51006555806,-1.07,449,762,509,799,REVIEW
X51006555806,TOTAL 6% SUPPLIES (INC. GST):,59,811,403,856,REVIEW
X51006555806,-18.80,439,814,511,851,REVIEW
X51006555806,TOTAL 0% SUPPLIES:,181,859,402,898,REVIEW
X51006555806,39.01,448,859,511,895,REVIEW
X51006555806,TOTAL PAYABLE:,236,911,403,952,REVIEW
X51006555806,20.21,447,913,510,947,REVIEW
X51006555806,E.&.0.E.,22,969,122,995,REVIEW
X51006555806,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.,25,998,558,1019,REVIEW
X51006555806,THE RECIPIENT OF GARDENIA'S PRODUCTS IS,27,1021,490,1042,REVIEW
X51006555806,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS,27,1045,562,1067,REVIEW
X51006555806,INPUT TAX CLAIMS,29,1068,466,1088,REVIEW
X51006555806,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /,26,1090,495,1113,REVIEW
X51006555806,ADJUSTMENT NOTE,26,1114,206,1137,REVIEW
X51006555806,CUSTOMER'S COPY,193,1139,432,1164,REVIEW
X51006555806,FAX:03- 55423213,320,143,502,165,PHONE
X51006555814,GARDENIA BAKERIES (KL) SDN BHD (139386 X),35,84,592,109,REVIEW
X51006555814,LOT 3,174,110,452,131,REVIEW
X51006555814,40300 SHAH ALAM,161,131,461,155,REVIEW
X51006555814,TEL: 03- 55423228,120,155,304,178,PHONE
X51006555814,FAX:03- 55423213,317,155,506,178,PHONE
X51006555814,GST ID: 000381399040,194,178,432,199,PHONE
X51006555814,TAX INVOICE / ADJUSTMENT NOTE,134,218,487,257,REVIEW
X51006555814,CASH INV NO.: 7727F713,247,277,513,312,REVIEW
X51006555814,VE0514,28,314,113,338,REVIEW
X51006555814,DATE: 27/07/2017,322,319,513,339,DATE
X51006555814,MAKASSAR FRESH MARKET SDN BHD,26,347,375,381,REVIEW
X51006555814,GROUND FLOOR,26,386,314,412,REVIEW
X51006555814,JALAN SS 15/4B,28,410,207,434,REVIEW
X51006555814,47500 SUBANG JAYA,28,436,351,457,REVIEW
X51006555814,VE05: RIDZUAN(11900),26,456,267,477,REVIEW
X51006555814,DD: 27/07/2017,256,478,413,501,DATE
X51006555814,11:54,437,478,493,500,REVIEW
X51006555814,DES,22,508,60,528,REVIEW
X51006555814,U.P,236,509,275,525,REVIEW
X51006555814,ISS,284,508,320,527,REVIEW
X51006555814,EXC,332,508,368,526,REVIEW
X51006555814,D,388,508,406,525,REVIEW
X51006555814,SALE,414,508,462,527,REVIEW
X51006555814,AMT(RM),483,507,569,528,REVIEW
X51006555814,O.C. WHITE,22,541,142,563,REVIEW
X51006555814,2.13,222,543,275,564,REVIEW
X51006555814,6,308,544,323,563,REVIEW
X51006555814,3,354,544,368,564,REVIEW
X51006555814,0,389,543,406,564,REVIEW
X51006555814,3,447,546,463,563,REVIEW
X51006555814,6.39,518,543,570,563,REVIEW
X51006555814,WHOLEMEAL,21,565,132,586,REVIEW
X51006555814,2.78,222,568,275,587,REVIEW
X51006555814,6,306,567,322,586,REVIEW
X51006555814,3,355,567,367,586,REVIEW
X51006555814,0,389,568,405,586,REVIEW
X51006555814,3,448,568,461,587,REVIEW
X51006555814,8.34,518,567,570,585,REVIEW
X51006555814,O.C JUMBO,22,589,133,613,REVIEW
X51006555814,2.97,225,590,275,610,REVIEW
X51006555814,5,307,590,322,608,REVIEW
X51006555814,3,356,590,367,608,REVIEW
X51006555814,0,389,591,404,609,REVIEW
X51006555814,2,449,591,464,608,REVIEW
X51006555814,5.94,519,591,569,610,REVIEW
X51006555814,TOTAL 0% SUPPLIES:,190,621,400,660,REVIEW
X51006555814,20.67,449,620,512,659,REVIEW
X51006555814,DELICIA-B/SCOTCH,22,670,221,694,REVIEW
X51006555814,3.72,226,670,274,691,REVIEW
X51006555814,3,308,672,322,692,REVIEW
X51006555814,0,353,673,370,691,REVIEW
X51006555814,0,389,673,403,692,REVIEW
X51006555814,3,449,675,464,692,REVIEW
X51006555814,11.16,506,671,569,692,REVIEW
X51006555814,BUN-SBILIS,24,695,145,714,REVIEW
X51006555814,0.84,224,694,274,713,REVIEW
X51006555814,20,293,696,323,715,REVIEW
X51006555814,0,354,696,368,715,REVIEW
X51006555814,0,389,696,403,714,REVIEW
X51006555814,20,436,697,464,714,REVIEW
X51006555814,16.80,510,694,570,716,REVIEW
X51006555814,HAZEL CHOC,22,720,144,738,REVIEW
X51006555814,6.90,226,719,279,737,REVIEW
X51006555814,6,310,720,323,738,REVIEW
X51006555814,0,351,721,371,737,REVIEW
X51006555814,0,391,720,404,737,REVIEW
X51006555814,6,450,721,461,736,REVIEW
X51006555814,41.40,508,719,570,736,REVIEW
X51006555814,TOTAL 6% SUPPLIES (EXCL. GST):,47,750,400,793,REVIEW
X51006555814,69.36,449,750,511,785,REVIEW
X51006555814,GST:,354,796,401,831,REVIEW
X51006555814,4.16,460,797,512,830,REVIEW
X51006555814,TOTAL 6% SUPPLIES (INC. GST):,58,844,406,888,REVIEW
X51006555814,73.52,447,849,509,882,REVIEW
X51006555814,TOTAL 0% SUPPLIES:,186,893,402,936,REVIEW
X51006555814,20.67,447,895,510,929,REVIEW
X51006555814,TOTAL PAYABLE:,236,945,400,987,REVIEW
X51006555814,94.19,449,944,511,979,REVIEW
X51006555814,E.&.0.E.,26,1007,122,1026,REVIEW
X51006555814,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.,25,1030,561,1054,REVIEW
X51006555814,THE RECIPIENT OF GARDENIA'S PRODUCTS IS,29,1053,490,1075,REVIEW
X51006555814,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS,27,1077,563,1102,REVIEW
X51006555814,INPUT TAX CLAIMS,28,1099,469,1124,REVIEW
X51006555814,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /,26,1124,493,1149,REVIEW
X51006555814,ADJUSTMENT NOTE,26,1151,211,1170,REVIEW
X51006555814,CUSTOMER'S COPY,193,1172,432,1194,REVIEW
X51006555814,TION,108,510,157,527,REVIEW
X51006555817,GARDENIA BAKERIES (KL) SDN BHD (139386 X),34,72,593,96,REVIEW
X51006555817,LOT 3,175,96,447,119,REVIEW
X51006555817,40300 SHAH ALAM,160,119,459,143,REVIEW
X51006555817,TEL: 03- 55423228,124,141,305,164,PHONE
X51006555817,FAX:03- 55423213,322,142,504,162,PHONE
X51006555817,GST ID: 000381399040,193,163,435,186,PHONE
X51006555817,TAX INVOICE / ADJUSTMENT NOTE,137,205,485,244,REVIEW
X51006555817,CASH INV NO.: 7725F714,247,266,519,300,REVIEW
X51006555817,VE0514,28,302,114,325,REVIEW
X51006555817,DATE: 25/07/2017,324,306,514,327,DATE
X51006555817,MAKASSAR FRESH MARKET SDN BHD,26,335,377,370,REVIEW
X51006555817,GROUND FLOOR,29,375,316,398,REVIEW
X51006555817,JALAN SS 15/4B,29,397,205,420,REVIEW
X51006555817,47500 SUBANG JAYA,25,422,348,442,REVIEW
X51006555817,VE05: RIDZUAN(11900),29,441,265,464,REVIEW
X51006555817,DD: 25/07/2017,254,464,413,488,DATE
X51006555817,12:16,434,464,492,486,REVIEW
X51006555817,DESCRIPTION,23,496,158,515,REVIEW
X51006555817,U.P,175,494,215,513,REVIEW
X51006555817,ISS,227,494,262,515,REVIEW
X51006555817,EXC,274,496,309,514,REVIEW
X51006555817,D,330,496,344,514,REVIEW
X51006555817,SALE,355,496,403,514,REVIEW
X51006555817,AMT(RM),423,495,510,515,REVIEW
X51006555817,O.C. WHITE,20,531,145,550,REVIEW
X51006555817,2.13,166,532,213,551,REVIEW
X51006555817,5,246,533,261,550,REVIEW
X51006555817,10,285,533,309,551,REVIEW
X51006555817,0,330,533,344,553,REVIEW
X51006555817,-5,379,533,403,550,REVIEW
X51006555817,-10.65,438,533,509,551,REVIEW
X51006555817,WHOLEMEAL,20,554,130,575,REVIEW
X51006555817,2.78,166,555,214,574,REVIEW
X51006555817,5,247,557,261,573,REVIEW
X51006555817,2,295,556,308,575,REVIEW
X51006555817,0,330,556,344,574,REVIEW
X51006555817,3,388,556,402,574,REVIEW
X51006555817,8.34,459,554,511,576,REVIEW
X51006555817,O.C JUMBO,24,574,131,599,REVIEW
X51006555817,2.97,165,579,214,597,REVIEW
X51006555817,4,246,580,262,597,REVIEW
X51006555817,0,296,580,308,596,REVIEW
X51006555817,0,331,579,343,596,REVIEW
X51006555817,4,388,581,403,598,REVIEW
X51006555817,11.88,450,579,507,598,REVIEW
X51006555817,TOTAL 0% SUPPLIES:,184,609,402,649,REVIEW
X51006555817,9.57,459,611,509,644,REVIEW
X51006555817,CR-VANILLA,21,658,143,677,REVIEW
X51006555817,0.72,161,659,213,677,REVIEW
X51006555817,10,237,660,261,675,REVIEW
X51006555817,0,292,661,309,676,REVIEW
X51006555817,0,330,661,344,676,REVIEW
X51006555817,10,379,660,402,678,REVIEW
X51006555817,7.20,459,659,508,678,REVIEW
X51006555817,CR-CORN,23,682,107,702,REVIEW
X51006555817,0.72,164,682,213,702,REVIEW
X51006555817,10,236,684,262,702,REVIEW
X51006555817,0,295,683,308,702,REVIEW
X51006555817,0,329,683,344,702,REVIEW
X51006555817,10,378,683,403,701,REVIEW
X51006555817,7.20,458,682,509,702,REVIEW
X51006555817,TOTAL 6% SUPPLIES (EXCL. GST):,42,712,400,754,REVIEW
X51006555817,14.40,446,716,510,750,REVIEW
X51006555817,GST:,352,764,399,797,REVIEW
X51006555817,0.86,457,763,509,794,REVIEW
X51006555817,TOTAL 6% SUPPLIES (INC. GST):,58,810,399,851,REVIEW
X51006555817,15.26,450,813,508,849,REVIEW
X51006555817,TOTAL 0% SUPPLIES:,186,857,398,897,REVIEW
X51006555817,9.57,458,859,509,892,REVIEW
X51006555817,TOTAL PAYABLE:,235,907,399,950,REVIEW
X51006555817,24.83,446,910,506,943,REVIEW
X51006555817,E.&.0.E.,27,970,119,989,REVIEW
X51006555817,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.,27,993,557,1017,REVIEW
X51006555817,THE RECIPIENT OF GARDENIA'S PRODUCTS IS,25,1016,488,1041,REVIEW
X51006555817,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS,25,1042,561,1064,REVIEW
X51006555817,INPUT TAX CLAIMS,27,1064,466,1086,REVIEW
X51006555817,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /,23,1087,494,1110,REVIEW
X51006555817,ADJUSTMENT NOTE,27,1111,205,1132,REVIEW
X51006555817,CUSTOMER'S COPY,187,1136,429,1158,REVIEW
X51006556726,GARDENIA BAKERIES (KL) SDN BHD (139386 X),41,64,593,91,REVIEW
X51006556726,LOT 3,176,90,451,114,REVIEW
X51006556726,40300 SHAH ALAM,165,114,463,137,REVIEW
X51006556726,TEL: 03- 55423228,124,134,310,158,PHONE
X51006556726,GST ID: 000381399040,195,158,438,182,PHONE
X51006556726,TAX INVOICE / ADJUSTMENT NOTE,140,201,488,239,REVIEW
X51006556726,CASH INV NO.: 7806F710,246,259,517,294,REVIEW
X51006556726,VE0514,33,294,118,320,REVIEW
X51006556726,DATE: 06/08/2017,324,299,522,322,DATE
X51006556726,MAKASSAR FRESH MARKET SDN BHD,28,327,377,363,REVIEW
X51006556726,GROUND FLOOR,33,368,317,392,REVIEW
X51006556726,JALAN SS 15/4B,32,392,210,414,REVIEW
X51006556726,47500 SUBANG JAYA,31,414,354,438,REVIEW
X51006556726,VE05: RIDZUAN(11900),31,437,270,461,REVIEW
X51006556726,DD: 06/08/2017,258,460,417,484,DATE
X51006556726,10:49,440,462,496,484,REVIEW
X51006556726,DESCRIPTION,27,489,161,509,REVIEW
X51006556726,U.P,180,489,218,509,REVIEW
X51006556726,D,335,491,349,509,REVIEW
X51006556726,AMT(RM),427,491,513,511,REVIEW
X51006556726,O.C. WHITE,26,525,148,546,REVIEW
X51006556726,2.13,168,525,218,545,REVIEW
